store_id,product_id,day,daily_sales,stock_level,price,promotion_flag
store_4,prod_8,1,2,52,10.755255445390583,False
store_4,prod_8,2,43,28,9.368256842464875,False
store_4,prod_8,3,28,58,11.96078222456197,True
store_4,prod_8,4,16,75,7.186041517861217,True
store_4,prod_8,5,4,33,17.772852292903437,True
store_4,prod_8,6,29,80,2.070332278185556,False
store_4,prod_8,7,9,96,7.32111341416073,False
store_4,prod_8,8,36,80,15.363351129693713,True
store_4,prod_8,9,22,68,7.072199098939968,False
store_4,prod_8,10,31,69,3.8016071760574115,False
store_4,prod_8,11,42,96,16.42627318423819,True
store_4,prod_8,12,16,31,14.610181526044533,True
store_4,prod_8,13,30,60,13.203285106635185,True
store_4,prod_8,14,22,88,6.681240912577575,False
store_4,prod_8,15,8,25,6.271107961218603,False
store_4,prod_8,16,20,85,16.879878346237426,True
store_4,prod_8,17,14,96,15.625673840326126,True
store_4,prod_8,18,46,91,11.028430057616795,False
store_4,prod_8,19,35,45,18.751126037813663,True
store_4,prod_8,20,28,24,2.3977037300995474,True
store_4,prod_8,21,39,22,4.2764813905033225,False
store_4,prod_8,22,34,34,10.166048430299849,True
store_4,prod_8,23,29,94,4.218533492999992,False
store_4,prod_8,24,37,59,16.91898623720485,False
store_4,prod_8,25,27,38,17.766933703919573,True
store_4,prod_8,26,14,60,9.776578879908966,True
store_4,prod_8,27,25,99,7.535613090011034,False
store_4,prod_8,28,12,52,2.899719702191757,False
store_4,prod_8,29,26,33,14.201724007234391,True
store_4,prod_8,30,18,66,1.1239827981488528,False
store_4,prod_9,1,18,28,1.6351041287712111,False
store_4,prod_9,2,45,73,12.05544006358945,True
store_4,prod_9,3,36,42,5.241852620317857,False
store_4,prod_9,4,1,80,19.724958531849143,False
store_4,prod_9,5,18,20,1.101630785190234,False
store_4,prod_9,6,47,85,3.6546907726001274,False
store_4,prod_9,7,10,74,9.791068802068713,False
store_4,prod_9,8,7,87,19.23228989552707,True
store_4,prod_9,9,25,21,2.6639166967385264,False
store_4,prod_9,10,20,78,14.812580471040189,False
store_4,prod_9,11,13,43,12.471347732914646,True
store_4,prod_9,12,25,70,9.804429167288278,True
store_4,prod_9,13,1,44,1.8822394541734337,True
store_4,prod_9,14,1,61,13.585065338342316,True
store_4,prod_9,15,11,28,16.491737853255668,True
store_4,prod_9,16,27,57,5.69691540103866,True
store_4,prod_9,17,45,80,12.450729257945596,False
store_4,prod_9,18,15,34,2.5380443384247653,True
store_4,prod_9,19,42,79,17.467135619588504,True
store_4,prod_9,20,16,69,6.368276409586428,True
store_4,prod_9,21,12,66,7.436248180075637,False
store_4,prod_9,22,28,41,5.729926971140582,False
store_4,prod_9,23,4,54,1.4891057851971077,True
store_4,prod_9,24,36,90,15.242389381294483,True
store_4,prod_9,25,12,29,9.654532209165184,False
store_4,prod_9,26,35,44,13.13064634239073,True
store_4,prod_9,27,39,26,10.295108725073723,True
store_4,prod_9,28,45,32,1.463428869091838,True
store_4,prod_9,29,18,79,19.138163053608395,False
store_4,prod_9,30,2,71,4.864847041767986,False
store_4,prod_10,1,5,89,4.125982075463435,False
store_4,prod_10,2,22,35,16.212614888980912,True
store_4,prod_10,3,40,96,7.048688420584207,True
store_4,prod_10,4,36,50,14.669739385729466,False
store_4,prod_10,5,17,63,17.043644520620113,False
store_4,prod_10,6,38,79,10.142574878026949,True
store_4,prod_10,7,30,78,5.816381311886617,True
store_4,prod_10,8,38,80,2.336994050214557,True
store_4,prod_10,9,31,37,8.241790758659976,True
store_4,prod_10,10,6,73,9.58114091485792,False
store_4,prod_10,11,11,54,4.500178086630827,False
store_4,prod_10,12,3,44,8.699087342686294,False
store_4,prod_10,13,49,23,1.6795586172837698,True
store_4,prod_10,14,46,20,4.941919323118666,False
store_4,prod_10,15,16,97,8.811829714462636,True
store_4,prod_10,16,12,54,3.5031321930073185,False
store_4,prod_10,17,46,96,12.676279346204995,True
store_4,prod_10,18,15,37,3.250772396795155,False
store_4,prod_10,19,40,61,14.261818958458058,True
store_4,prod_10,20,39,56,9.001259184247552,False
store_4,prod_10,21,12,99,1.2757867960245672,False
store_4,prod_10,22,43,76,7.011132740365975,False
store_4,prod_10,23,43,93,9.171051558634211,False
store_4,prod_10,24,8,26,12.394383854753904,False
store_4,prod_10,25,42,26,18.863416859855587,True
store_4,prod_10,26,16,85,17.554029020132987,True
store_4,prod_10,27,49,71,5.2611949465962,True
store_4,prod_10,28,5,57,15.186748330946102,False
store_4,prod_10,29,16,50,10.388994467484283,True
store_4,prod_10,30,15,98,8.487589321690606,True
store_5,prod_1,1,36,81,3.8594144633791254,True
store_5,prod_1,2,26,54,9.389146197199041,False
store_5,prod_1,3,34,47,18.0335807682209,False
store_5,prod_1,4,8,95,5.896217315594414,False
store_5,prod_1,5,34,70,15.852054857561551,True
store_5,prod_1,6,12,63,1.8485631111990761,True
store_5,prod_1,7,23,99,16.12530198254181,True
store_5,prod_1,8,27,66,16.30783220181138,False
store_5,prod_1,9,37,30,11.212381319791454,True
store_5,prod_1,10,6,20,12.5715499494314,True
store_5,prod_1,11,28,45,3.304032973823597,True
store_5,prod_1,12,28,90,14.52936785271068,False
store_5,prod_1,13,19,70,6.968086562698044,True
store_5,prod_1,14,0,46,12.942336586698362,False
store_5,prod_1,15,32,33,14.835483786581163,True
store_5,prod_1,16,44,98,5.987663481064338,True
store_5,prod_1,17,18,96,12.119956634687084,False
store_5,prod_1,18,14,99,1.9181637682525412,False
store_5,prod_1,19,9,73,18.123924948134704,True
store_5,prod_1,20,16,75,3.676503475066365,False
store_5,prod_1,21,43,93,18.70634191935166,True
store_5,prod_1,22,1,55,4.256567934170296,False
store_5,prod_1,23,14,57,17.98170956747695,True
store_5,prod_1,24,15,85,17.718661709129098,True
store_5,prod_1,25,29,62,1.733239676824543,True
store_5,prod_1,26,35,43,3.45059925061614,False
store_5,prod_1,27,28,63,1.5884414650276923,True
store_5,prod_1,28,29,48,8.98637239471448,False
store_5,prod_1,29,36,72,4.071116181907245,True
store_5,prod_1,30,42,26,3.9212369299554437,True
store_5,prod_2,1,8,60,14.90240018173988,True
store_5,prod_2,2,4,46,5.174732252097541,False
store_5,prod_2,3,9,32,15.895097843858977,True
store_5,prod_2,4,7,48,3.602662223881029,False
store_5,prod_2,5,21,40,6.2062238273254025,False
store_5,prod_2,6,49,60,19.261247092411164,True
store_5,prod_2,7,15,70,9.65124624636344,True
store_5,prod_2,8,49,44,14.685090555000516,False
store_5,prod_2,9,10,36,18.5288756932102,True
store_5,prod_2,10,22,75,2.1865030927526417,False
store_5,prod_2,11,44,21,14.176686903880087,True
store_5,prod_2,12,1,97,9.515246093405052,True
store_5,prod_2,13,35,54,10.920403375211361,False
store_5,prod_2,14,7,85,16.262004611915437,False
store_5,prod_2,15,9,40,4.917744505848843,True
store_5,prod_2,16,2,51,16.225689107134723,True
store_5,prod_2,17,40,71,15.157751386728588,False
store_5,prod_2,18,36,80,15.75459196391918,True
store_5,prod_2,19,5,30,7.716072027439197,False
store_5,prod_2,20,41,82,17.169071569147732,True
store_5,prod_2,21,17,29,11.136091042219562,True
store_5,prod_2,22,16,84,6.097244388617577,False
store_5,prod_2,23,25,34,2.9430213389452047,True
store_5,prod_2,24,36,66,6.156375576498531,True
store_5,prod_2,25,7,95,3.6343980531527706,True
store_5,prod_2,26,18,44,14.41176644895271,True
store_5,prod_2,27,11,82,16.226059173809098,True
store_5,prod_2,28,5,27,5.455196128880229,True
store_5,prod_2,29,21,58,13.003722029402352,False
store_5,prod_2,30,3,66,4.225411465935581,True
store_5,prod_3,1,40,85,10.141388144520066,True
store_5,prod_3,2,15,36,4.977114504893324,True
store_5,prod_3,3,33,94,8.882090155730303,False
store_5,prod_3,4,1,82,16.83215435868111,False
store_5,prod_3,5,33,98,11.1246522592382,False
store_5,prod_3,6,28,76,6.961860722808846,True
store_5,prod_3,7,8,55,17.96632724239172,False
store_5,prod_3,8,47,70,19.061521060017583,True
store_5,prod_3,9,5,93,5.364343991880553,False
store_5,prod_3,10,21,96,9.423086094681274,False
store_5,prod_3,11,28,25,3.555312023414544,False
store_5,prod_3,12,28,22,2.5777363983935424,True
store_5,prod_3,13,0,71,16.508329185393205,False
store_5,prod_3,14,11,33,8.336962453282602,True
store_5,prod_3,15,3,47,12.483233662573355,True
store_5,prod_3,16,35,85,12.90651414273548,False
store_5,prod_3,17,13,35,15.943177651622213,False
store_5,prod_3,18,16,41,7.289308930403003,False
store_5,prod_3,19,38,92,5.601485466281586,False
store_5,prod_3,20,24,37,19.79747211895285,True
store_5,prod_3,21,10,58,13.44388098677911,True
store_5,prod_3,22,31,49,3.411785095809351,False
store_5,prod_3,23,35,70,10.88347577891548,False
store_5,prod_3,24,1,24,10.030644402641858,False
store_5,prod_3,25,21,24,6.900963295464959,True
store_5,prod_3,26,8,41,8.678820203764069,False
store_5,prod_3,27,41,80,13.25226482516481,False
store_5,prod_3,28,48,24,1.421853446769156,True
store_5,prod_3,29,46,78,11.1501877886937,True
store_5,prod_3,30,3,67,3.0063695244966784,True
store_5,prod_4,1,34,93,17.52866168554288,False
store_5,prod_4,2,42,35,11.869038144446247,True
store_5,prod_4,3,33,60,18.81709144376162,False
store_5,prod_4,4,38,73,1.9931046836703343,True
store_5,prod_4,5,34,78,12.767616730217908,False
store_5,prod_4,6,17,45,10.241440933688983,True
store_5,prod_4,7,5,20,5.484150676150529,True
store_5,prod_4,8,42,44,17.497643345065228,False
store_5,prod_4,9,42,29,6.4873894291277026,True
store_5,prod_4,10,6,36,18.78638585926256,False
store_5,prod_4,11,9,50,17.59443770027517,True
store_5,prod_4,12,49,56,3.2847687448439578,False
store_5,prod_4,13,48,99,15.39696394554358,True
store_5,prod_4,14,28,51,11.966795182028667,True
store_5,prod_4,15,31,25,1.0540009196154765,True
store_5,prod_4,16,17,56,8.167787728598213,True
store_5,prod_4,17,25,83,18.9900084816828,True
store_5,prod_4,18,33,29,16.405734153883145,True
store_5,prod_4,19,15,56,18.064352859544694,False
store_5,prod_4,20,16,67,10.624449998262397,False
store_5,prod_4,21,18,31,14.80548430930551,True
store_5,prod_4,22,33,26,5.7348716412344585,True
store_5,prod_4,23,0,44,7.831319745880066,True
store_5,prod_4,24,14,25,1.0855851386254844,False
store_5,prod_4,25,20,90,16.142002576297273,True
store_5,prod_4,26,31,51,5.811803522348608,False
store_5,prod_4,27,4,81,12.953233994051068,False
store_5,prod_4,28,34,75,1.4641107758720313,True
store_5,prod_4,29,14,88,7.838366688091906,True
store_5,prod_4,30,36,22,18.350913274469274,False
store_5,prod_5,1,22,47,19.59161337172111,False
store_5,prod_5,2,35,52,19.925685818025734,False
store_5,prod_5,3,39,36,19.639560293186445,True
store_5,prod_5,4,7,75,10.45607123140767,True
store_5,prod_5,5,11,67,1.6600590014508483,True
store_5,prod_5,6,9,58,12.491233475035314,True
store_5,prod_5,7,47,90,2.1917212568747173,False
store_5,prod_5,8,13,94,2.3232714872170472,False
store_5,prod_5,9,28,92,13.335346811278306,False
store_5,prod_5,10,18,75,9.026470010586703,True
store_5,prod_5,11,44,53,7.375586832236486,True
store_5,prod_5,12,6,35,14.735682772533469,False
store_5,prod_5,13,49,30,3.4237948759214003,True
store_5,prod_5,14,41,32,18.053043825160426,True
store_5,prod_5,15,9,39,14.170981302158488,False
store_5,prod_5,16,23,88,10.896606696062829,False
store_5,prod_5,17,11,59,14.267179277080384,False
store_5,prod_5,18,40,64,15.977228955245764,True
store_5,prod_5,19,21,66,3.3692514953484607,True
store_5,prod_5,20,43,41,4.3939486583316905,True
store_5,prod_5,21,15,50,16.07901587085604,True
store_5,prod_5,22,41,45,1.5542427029074148,False
store_5,prod_5,23,2,22,17.471879813779733,True
store_5,prod_5,24,43,82,10.404673099536758,True
store_5,prod_5,25,24,43,4.9154018188063295,False
store_5,prod_5,26,36,72,3.392872179902511,False
store_5,prod_5,27,20,59,9.827072524345676,False
store_5,prod_5,28,5,88,16.258437204417152,True
store_5,prod_5,29,41,69,8.569608865579063,False
store_5,prod_5,30,7,94,7.371426528615996,True
store_5,prod_6,1,25,67,11.535293172102245,True
store_5,prod_6,2,15,52,15.306737667744517,True
store_5,prod_6,3,5,91,9.889329790049038,False
store_5,prod_6,4,13,35,1.936199418072658,True
store_5,prod_6,5,9,31,16.834174864201614,True
store_5,prod_6,6,42,60,11.08632165148104,False
store_5,prod_6,7,24,83,17.022756356891065,False
store_5,prod_6,8,15,25,12.897307402084,False
store_5,prod_6,9,33,57,19.38938467210105,True
store_5,prod_6,10,13,90,3.1488950490526264,True
store_5,prod_6,11,28,71,14.095636379278439,True
store_5,prod_6,12,14,49,6.58147558752034,True
store_5,prod_6,13,26,43,11.93451935091212,False
store_5,prod_6,14,17,96,4.242871270742439,True
store_5,prod_6,15,22,31,16.763704925036805,True
store_5,prod_6,16,27,41,19.535019251397134,False
store_5,prod_6,17,12,44,9.937059780312463,False
store_5,prod_6,18,6,25,19.421580629240523,True
store_5,prod_6,19,35,28,2.2261817930488483,False
store_5,prod_6,20,37,59,9.548342840624603,False
store_5,prod_6,21,47,82,7.972872074556999,False
store_5,prod_6,22,41,64,17.079459393242743,False
store_5,prod_6,23,38,48,4.976467469072277,True
store_5,prod_6,24,36,72,2.2629894739742595,False
store_5,prod_6,25,37,78,9.521219332050043,True
store_5,prod_6,26,43,66,15.6758089929184,True
store_5,prod_6,27,25,71,17.866763559973094,False
store_5,prod_6,28,42,99,15.171953036244162,False
store_5,prod_6,29,4,33,12.977556894221712,False
store_5,prod_6,30,46,89,3.476473747812366,False
store_5,prod_7,1,39,70,14.261464027548659,True
store_5,prod_7,2,31,99,3.476154987344235,True
store_5,prod_7,3,10,72,2.2168269534309815,False
store_5,prod_7,4,31,47,5.688200992680237,True
store_5,prod_7,5,35,98,6.131110855929558,True
store_5,prod_7,6,44,44,5.941192212801623,False
store_5,prod_7,7,45,65,19.71420142289079,False
store_5,prod_7,8,13,84,15.927665436944666,True
store_5,prod_7,9,14,68,14.201593867562694,True
store_5,prod_7,10,12,92,18.325577212055144,True
store_5,prod_7,11,34,35,7.269523010515253,True
store_5,prod_7,12,44,59,6.137281470902471,True
store_5,prod_7,13,13,78,19.113081528250852,True
store_5,prod_7,14,38,46,12.615783248869265,True
store_5,prod_7,15,5,74,5.182455639753007,False
store_5,prod_7,16,15,31,1.9957080427627774,False
store_5,prod_7,17,39,78,14.393311521895386,False
store_5,prod_7,18,21,66,8.44688260598031,True
store_5,prod_7,19,12,28,8.970760477412822,False
store_5,prod_7,20,12,63,3.5979726518554696,False
store_5,prod_7,21,36,97,18.750812682830862,False
store_5,prod_7,22,39,59,18.881576112158495,False
store_5,prod_7,23,26,20,19.581875051026458,False
store_5,prod_7,24,23,40,3.6466370987349155,True
store_5,prod_7,25,40,22,9.065363820854168,True
store_5,prod_7,26,30,73,18.61278102153811,False
store_5,prod_7,27,28,78,15.952404320298102,True
store_5,prod_7,28,21,43,6.470747787771161,True
store_5,prod_7,29,49,30,14.53942673866947,False
store_5,prod_7,30,38,88,3.8218310608852315,True
store_5,prod_8,1,20,39,7.773056746107962,True
store_5,prod_8,2,11,81,16.08302256448936,True
store_5,prod_8,3,5,90,11.210921833396332,False
store_5,prod_8,4,7,92,11.068010634524882,True
store_5,prod_8,5,30,40,13.067982788414765,True
store_5,prod_8,6,14,54,11.58390413765245,True
store_5,prod_8,7,36,76,3.8913174357564397,False
store_5,prod_8,8,13,87,19.16153082210187,False
store_5,prod_8,9,11,43,16.522196060490984,False
store_5,prod_8,10,29,26,7.371251141719774,False
store_5,prod_8,11,14,65,17.068463052617815,True
store_5,prod_8,12,43,34,19.23289692200489,True
store_5,prod_8,13,48,40,4.174057719906928,False
store_5,prod_8,14,43,99,2.2747809199676956,True
store_5,prod_8,15,3,46,5.882842970908003,True
store_5,prod_8,16,8,72,13.993017582261867,False
store_5,prod_8,17,42,62,11.298633556846838,False
store_5,prod_8,18,3,88,6.977049384378319,True
store_5,prod_8,19,40,99,9.435776072498575,False
store_5,prod_8,20,3,21,6.333485106827286,False
store_5,prod_8,21,20,89,13.874612459892289,False
store_5,prod_8,22,43,88,6.585266151795667,False
store_5,prod_8,23,25,22,17.815291166397913,False
store_5,prod_8,24,30,68,16.28819224935887,True
store_5,prod_8,25,22,53,15.493182004640303,True
store_5,prod_8,26,14,66,6.883957207946077,False
store_5,prod_8,27,2,23,12.426352733653934,True
store_5,prod_8,28,44,94,11.063246013667536,True
store_5,prod_8,29,16,84,13.452280789805611,False
store_5,prod_8,30,30,45,17.36341231794733,False
store_5,prod_9,1,7,83,12.982087620063359,True
store_5,prod_9,2,40,75,13.164767384093249,False
store_5,prod_9,3,40,66,7.256800944427386,True
store_5,prod_9,4,0,21,3.0157489490110896,False
store_5,prod_9,5,13,91,19.641492718519462,False
store_5,prod_9,6,26,48,1.284971507165597,True
store_5,prod_9,7,0,79,4.41999271560305,True
store_5,prod_9,8,2,37,1.3876306030759205,False
store_5,prod_9,9,31,79,5.932601879431021,False
store_5,prod_9,10,18,41,17.997359593668467,False
store_5,prod_9,11,44,54,16.370577242660463,True
store_5,prod_9,12,18,29,10.592621486810835,True
store_5,prod_9,13,46,43,9.075045868340753,True
store_5,prod_9,14,3,32,11.516315133777656,True
store_5,prod_9,15,33,56,18.61692283102579,True
store_5,prod_9,16,11,40,4.742118973965706,True
store_5,prod_9,17,43,63,12.093307078852293,False
store_5,prod_9,18,24,23,11.206217110476548,True
store_5,prod_9,19,25,35,19.11316103285563,False
store_5,prod_9,20,34,25,1.1557681014882817,True
store_5,prod_9,21,7,97,11.617976548138664,False
store_5,prod_9,22,28,34,13.421525558771489,False
store_5,prod_9,23,45,47,5.200498600175397,True
store_5,prod_9,24,3,74,5.06934880205215,True
store_5,prod_9,25,15,50,3.730064878500042,False
store_5,prod_9,26,16,47,8.577986826992444,True
store_5,prod_9,27,19,32,16.35498393146004,True
store_5,prod_9,28,47,34,8.498541671048969,False
store_5,prod_9,29,27,23,13.322013509659854,True
store_5,prod_9,30,36,58,4.573112763102436,False
store_5,prod_10,1,41,59,16.023355171176163,False
store_5,prod_10,2,27,93,1.112557243626045,False
store_5,prod_10,3,2,90,12.19994525877169,False
store_5,prod_10,4,11,29,12.92261692983356,False
store_5,prod_10,5,32,56,18.21349960667595,False
store_5,prod_10,6,14,59,13.116354169796647,False
store_5,prod_10,7,33,67,9.105246120033474,False
store_5,prod_10,8,18,91,2.213461093479453,False
store_5,prod_10,9,27,56,18.112655598063938,False
store_5,prod_10,10,16,40,14.314414681354602,False
store_5,prod_10,11,32,49,17.44881750502908,False
store_5,prod_10,12,48,43,7.763399425812494,False
store_5,prod_10,13,10,32,3.906275541509131,False
store_5,prod_10,14,7,83,19.57107579209901,True
store_5,prod_10,15,6,97,8.430752638816191,True
store_5,prod_10,16,42,27,9.09619029778481,True
store_5,prod_10,17,27,54,8.956420819170445,False
store_5,prod_10,18,14,21,14.947397089111682,False
store_5,prod_10,19,35,86,10.133745672910491,True
store_5,prod_10,20,46,21,15.210549374916928,False
store_5,prod_10,21,16,97,16.809799985579183,False
store_5,prod_10,22,9,86,5.379401909678896,False
store_5,prod_10,23,24,67,14.996385629270971,False
store_5,prod_10,24,20,49,10.94000484653519,True
store_5,prod_10,25,25,41,2.3322428691928034,True
store_5,prod_10,26,12,65,11.223283463961632,True
store_5,prod_10,27,20,78,11.568491486489682,False
store_5,prod_10,28,5,72,7.4441261179756415,True
store_5,prod_10,29,8,65,15.68460479125521,False
store_5,prod_10,30,41,71,7.070907584342041,True
store_6,prod_1,1,44,48,11.762430016645904,False
store_6,prod_1,2,22,54,4.513594356683532,True
store_6,prod_1,3,31,77,18.020429926572994,True
store_6,prod_1,4,31,71,7.146267471219775,False
store_6,prod_1,5,1,20,3.998783797441338,True
store_6,prod_1,6,18,63,5.907022799856106,False
store_6,prod_1,7,38,69,11.491055712449237,False
store_6,prod_1,8,23,39,8.88210452465037,True
store_6,prod_1,9,40,59,3.951522747690322,False
store_6,prod_1,10,44,90,8.63708656768917,True
store_6,prod_1,11,13,97,12.785484399183114,True
store_6,prod_1,12,43,39,12.137464727678486,False
store_6,prod_1,13,6,51,9.732391443126248,True
store_6,prod_1,14,28,43,19.863275585534275,False
store_6,prod_1,15,23,73,3.59772325109585,False
store_6,prod_1,16,10,51,7.251108863582424,False
store_6,prod_1,17,23,72,7.5178361100671935,False
store_6,prod_1,18,26,57,10.719187690461045,True
store_6,prod_1,19,44,83,10.558298130008534,True
store_6,prod_1,20,39,49,15.88339714656779,True
store_6,prod_1,21,12,53,11.636670988773009,True
store_6,prod_1,22,24,85,1.3618247762115447,False
store_6,prod_1,23,4,38,10.728344406833912,False
store_6,prod_1,24,31,40,2.1646770945352483,True
store_6,prod_1,25,21,32,1.5509381423830122,True
store_6,prod_1,26,23,63,9.37453970583201,False
store_6,prod_1,27,36,38,12.551196350988576,False
store_6,prod_1,28,40,90,5.536551986075493,False
store_6,prod_1,29,39,65,12.696863536979405,False
store_6,prod_1,30,10,33,16.820981248780974,False
store_6,prod_2,1,2,47,13.332531438358803,True
store_6,prod_2,2,17,54,14.610735174607653,False
store_6,prod_2,3,46,24,18.41932498342075,False
store_6,prod_2,4,10,78,16.07529505585987,True
store_6,prod_2,5,30,32,16.530836650113102,True
store_6,prod_2,6,41,52,18.368972771416523,True
store_6,prod_2,7,15,63,14.104329162375503,False
store_6,prod_2,8,5,34,8.587196781438696,False
store_6,prod_2,9,3,53,4.318351243651994,False
store_6,prod_2,10,31,28,10.554018177982648,False
store_6,prod_2,11,13,52,2.4267792703009654,True
store_6,prod_2,12,11,76,4.004404823028297,False
store_6,prod_2,13,3,69,12.527672015862407,True
store_6,prod_2,14,13,49,14.060113936258155,False
store_6,prod_2,15,40,45,9.13434398854912,True
store_6,prod_2,16,39,75,17.57679348658981,False
store_6,prod_2,17,39,80,16.754453819048436,True
store_6,prod_2,18,12,38,3.0991889313932326,True
store_6,prod_2,19,30,78,12.689083035341366,False
store_6,prod_2,20,37,62,12.29230294460532,True
store_6,prod_2,21,13,25,17.100716563655496,False
store_6,prod_2,22,42,31,8.996667745120916,True
store_6,prod_2,23,33,25,13.684432558081467,False
store_6,prod_2,24,49,71,2.672114522717593,True
store_6,prod_2,25,7,53,15.360033614820743,False
store_6,prod_2,26,34,65,18.65595852875995,False
store_6,prod_2,27,44,74,5.087291343874777,True
store_6,prod_2,28,30,32,5.669255931531869,False
store_6,prod_2,29,32,99,8.572753270401027,True
store_6,prod_2,30,23,26,15.696006338632591,True
store_6,prod_3,1,3,61,11.677645490901206,False
store_6,prod_3,2,49,34,10.870535240534641,True
store_6,prod_3,3,42,72,11.579430719674063,True
store_6,prod_3,4,48,28,14.989318076885008,False
store_6,prod_3,5,21,68,13.889965782560534,True
store_6,prod_3,6,0,73,2.513257451660551,False
store_6,prod_3,7,32,96,13.231641553923648,False
store_6,prod_3,8,44,92,13.325205808127674,False
store_6,prod_3,9,9,30,12.626177610579159,False
store_6,prod_3,10,30,97,16.878710336309553,False
store_6,prod_3,11,49,36,9.714501230355037,True
store_6,prod_3,12,3,47,6.625244690739995,False
store_6,prod_3,13,20,36,8.104629524428892,False
store_6,prod_3,14,31,56,1.7833284659821476,False
store_6,prod_3,15,48,98,12.970656973306326,True
store_6,prod_3,16,47,39,4.070361163202403,True
store_6,prod_3,17,22,52,6.446551044453437,False
store_6,prod_3,18,16,76,13.529467515597126,True
store_6,prod_3,19,12,46,15.639147609261567,False
store_6,prod_3,20,32,42,13.99397374077586,True
store_6,prod_3,21,27,87,6.805952727228689,False
store_6,prod_3,22,26,76,10.6450977304706,False
store_6,prod_3,23,37,81,19.942819553438472,True
store_6,prod_3,24,6,69,6.348682794675135,False
store_6,prod_3,25,18,28,1.4130379232104398,False
store_6,prod_3,26,44,69,3.0416111123958443,True
store_6,prod_3,27,21,32,13.047746956516942,True
store_6,prod_3,28,31,49,7.009554625786864,False
store_6,prod_3,29,17,85,8.924010870355492,True
store_6,prod_3,30,2,73,8.54732306175842,False
store_6,prod_4,1,27,45,10.817984853861224,False
store_6,prod_4,2,47,74,3.1202845705666764,False
store_6,prod_4,3,13,59,11.935440648790962,True
store_6,prod_4,4,17,42,5.182086770364107,True
store_6,prod_4,5,34,58,18.940362007920868,False
store_6,prod_4,6,27,99,10.58323338167657,True
store_6,prod_4,7,5,85,6.246254016425705,False
store_6,prod_4,8,46,28,17.295547543802872,True
store_6,prod_4,9,26,48,9.034499772122654,False
store_6,prod_4,10,23,90,14.650498344745905,False
store_6,prod_4,11,22,98,14.729622771854542,True
store_6,prod_4,12,12,64,7.2850668371254566,True
store_6,prod_4,13,46,77,14.93881475647099,True
store_6,prod_4,14,12,24,16.24673649141004,True
store_6,prod_4,15,20,43,9.22648794695442,False
store_6,prod_4,16,20,73,12.426803718068616,False
store_6,prod_4,17,46,79,18.30669919132243,False
store_6,prod_4,18,22,41,8.185730641036162,False
store_6,prod_4,19,5,47,4.003754408374126,True
store_6,prod_4,20,41,42,3.5729581465387326,False
store_6,prod_4,21,23,36,16.193889859418427,False
store_6,prod_4,22,4,79,18.9226695476674,True
store_6,prod_4,23,11,66,9.75963779385843,True
store_6,prod_4,24,26,67,11.687730263571016,False
store_6,prod_4,25,18,78,18.81752662704626,False
store_6,prod_4,26,46,21,8.556850536831725,False
store_6,prod_4,27,48,58,18.006267735788068,True
store_6,prod_4,28,37,96,14.664382456987612,False
store_6,prod_4,29,25,74,19.06124824844283,True
store_6,prod_4,30,3,24,14.102552361007751,False
store_6,prod_5,1,9,65,12.147899020405285,True
store_6,prod_5,2,25,74,7.13512030298012,True
store_6,prod_5,3,26,37,18.836442416111417,False
store_6,prod_5,4,41,88,1.5958698072871798,True
store_6,prod_5,5,23,22,8.977537063863153,False
store_6,prod_5,6,40,21,11.339422202897119,True
store_6,prod_5,7,41,53,3.5609299134313237,True
store_6,prod_5,8,3,64,6.897563810621052,True
store_6,prod_5,9,41,66,12.494050249806381,True
store_6,prod_5,10,36,53,18.27063694638242,False
store_6,prod_5,11,13,38,7.336734719594469,True
store_6,prod_5,12,34,61,17.22502079727633,True
store_6,prod_5,13,7,84,3.5092694046117754,False
store_6,prod_5,14,6,24,1.5755713031128868,False
store_6,prod_5,15,42,36,6.204382541968171,True
store_6,prod_5,16,36,34,16.160920595812698,False
store_6,prod_5,17,12,67,1.908194483497236,True
store_6,prod_5,18,30,45,13.846693983427686,False
store_6,prod_5,19,8,81,19.84379868835917,True
store_6,prod_5,20,4,60,19.12449527308772,True
store_6,prod_5,21,46,23,1.2972226108412486,False
store_6,prod_5,22,9,47,10.138624674880234,False
store_6,prod_5,23,26,31,11.217677334237225,False
store_6,prod_5,24,2,65,11.840666687867524,True
store_6,prod_5,25,14,90,3.3950531958533645,False
store_6,prod_5,26,47,97,18.724078205845682,True
store_6,prod_5,27,45,86,14.052096386323328,True
store_6,prod_5,28,34,95,5.590115012745835,False
store_6,prod_5,29,40,52,2.222065240678087,True
store_6,prod_5,30,31,94,7.258916490114416,False
store_6,prod_6,1,34,89,17.084532126842653,True
store_6,prod_6,2,43,81,11.12152081874072,False
store_6,prod_6,3,32,96,6.061175187170453,False
store_6,prod_6,4,42,38,10.527500976991782,True
store_6,prod_6,5,5,31,5.865680098530051,True
store_6,prod_6,6,41,22,3.329079973636477,False
store_6,prod_6,7,22,67,2.057783484125536,False
store_6,prod_6,8,42,59,1.3587366929484586,True
store_6,prod_6,9,31,46,14.109322785400886,False
store_6,prod_6,10,49,32,16.979854667738646,True
store_6,prod_6,11,21,47,10.35791522638966,False
store_6,prod_6,12,30,79,4.588518273495424,True
store_6,prod_6,13,20,33,6.845446659770394,False
store_6,prod_6,14,22,48,15.645475911622103,True
store_6,prod_6,15,25,57,4.212097233540409,True
