store_id,product_id,product_name,category,brain_diet_flag,shelf_life_days,daily_sales,starting_inventory,end_inventory,wasted_units,waste_percentage,date,store_location
6,22,Story,Three,False,8,191,175,-16,0,0.0,2025-10-01,"(Decimal('31.2755815'), Decimal('-71.208763'))"
6,22,Design,Also,True,2,175,130,-45,0,0.0,2025-10-02,"(Decimal('-58.4292055'), Decimal('102.728086'))"
6,22,Young,Picture,True,4,66,283,217,0,0.0,2025-10-01,"(Decimal('-61.617093'), Decimal('-154.422529'))"
6,22,Let,Treat,False,4,57,108,51,0,0.0,2025-10-03,"(Decimal('-4.247663'), Decimal('-81.935932'))"
6,22,Available,Likely,True,5,93,253,160,0,0.0,2025-10-01,"(Decimal('68.1785305'), Decimal('-143.249708'))"
6,22,Although,Perhaps,False,8,107,282,175,0,0.0,2025-10-01,"(Decimal('-25.164726'), Decimal('-39.956634'))"
6,22,Number,Sea,False,8,174,247,73,0,0.0,2025-10-02,"(Decimal('51.190305'), Decimal('115.324735'))"
6,22,Simply,Stop,False,4,179,213,34,0,0.0,2025-10-01,"(Decimal('67.790520'), Decimal('18.191982'))"
6,22,Service,Door,False,2,80,260,180,0,0.0,2025-10-01,"(Decimal('-55.045041'), Decimal('-7.864173'))"
6,22,Upon,Woman,True,9,147,217,70,0,0.0,2025-10-02,"(Decimal('-5.239033'), Decimal('-58.247194'))"
6,22,Hair,Finally,False,6,149,113,-36,0,0.0,2025-10-01,"(Decimal('-39.1326995'), Decimal('17.163468'))"
6,23,Dream,Story,True,3,198,162,-36,0,0.0,2025-10-02,"(Decimal('-61.6255165'), Decimal('-134.557786'))"
6,23,Each,Bed,False,8,78,191,113,0,0.0,2025-10-03,"(Decimal('-13.6525985'), Decimal('-37.504179'))"
6,23,Project,Day,False,6,195,262,67,0,0.0,2025-10-02,"(Decimal('-31.5007475'), Decimal('14.683489'))"
6,23,Purpose,Second,False,2,94,120,26,0,0.0,2025-10-02,"(Decimal('-67.6549375'), Decimal('102.259134'))"
6,23,Speak,Lay,True,8,162,154,-8,0,0.0,2025-10-02,"(Decimal('57.5358895'), Decimal('17.990315'))"
6,23,Discuss,These,True,5,134,197,63,0,0.0,2025-10-02,"(Decimal('77.5995895'), Decimal('83.566757'))"
6,23,Whole,Say,True,3,178,272,94,0,0.0,2025-10-02,"(Decimal('67.8740545'), Decimal('86.268991'))"
6,23,It,Owner,False,1,88,159,71,0,0.0,2025-10-02,"(Decimal('45.9319855'), Decimal('94.627494'))"
6,23,Meeting,Until,False,6,64,107,43,0,0.0,2025-10-03,"(Decimal('-81.3140055'), Decimal('-63.082207'))"
6,23,Detail,Piece,True,4,197,286,89,0,0.0,2025-10-01,"(Decimal('58.281497'), Decimal('171.710113'))"
6,23,House,Really,True,3,70,225,155,0,0.0,2025-10-03,"(Decimal('-64.2189415'), Decimal('-99.491702'))"
6,23,Mrs,Left,True,4,146,242,96,0,0.0,2025-10-01,"(Decimal('72.5681025'), Decimal('25.226980'))"
6,23,Paper,Top,True,1,53,264,211,0,0.0,2025-10-03,"(Decimal('36.450782'), Decimal('-90.542601'))"
6,23,Will,Bit,False,7,78,214,136,0,0.0,2025-10-02,"(Decimal('-35.505886'), Decimal('121.337643'))"
6,23,Go,Become,False,5,105,105,0,0,0.0,2025-10-03,"(Decimal('73.3476755'), Decimal('83.506765'))"
6,23,Individual,Purpose,False,8,109,161,52,0,0.0,2025-10-02,"(Decimal('-2.6398455'), Decimal('-150.471930'))"
6,23,Accept,Professional,True,7,111,289,178,0,0.0,2025-10-01,"(Decimal('56.9681665'), Decimal('64.584540'))"
6,23,Up,Any,False,6,140,132,-8,0,0.0,2025-10-03,"(Decimal('26.4899395'), Decimal('11.237335'))"
6,23,Citizen,Society,False,7,90,204,114,0,0.0,2025-10-01,"(Decimal('-60.3158055'), Decimal('-86.259132'))"
6,23,Which,Commercial,True,1,56,294,238,0,0.0,2025-10-02,"(Decimal('-25.589172'), Decimal('-36.510791'))"
6,23,Pick,Act,True,1,176,180,4,0,0.0,2025-10-02,"(Decimal('64.0338995'), Decimal('-105.183680'))"
6,23,Situation,Expect,True,3,67,191,124,0,0.0,2025-10-02,"(Decimal('9.425006'), Decimal('-121.907607'))"
6,23,Administration,Easy,False,2,78,249,171,0,0.0,2025-10-01,"(Decimal('-59.8879935'), Decimal('149.914643'))"
6,23,Change,State,False,6,157,161,4,0,0.0,2025-10-02,"(Decimal('72.8223185'), Decimal('43.586902'))"
6,23,Than,Certain,True,7,132,193,61,0,0.0,2025-10-01,"(Decimal('83.5766335'), Decimal('159.056737'))"
6,23,Carry,Foreign,False,5,172,140,-32,0,0.0,2025-10-03,"(Decimal('-48.2877105'), Decimal('103.445574'))"
6,23,Within,Tough,False,2,65,140,75,0,0.0,2025-10-03,"(Decimal('10.060642'), Decimal('-53.571066'))"
6,23,Turn,American,True,4,179,249,70,0,0.0,2025-10-03,"(Decimal('-84.706177'), Decimal('-100.956814'))"
6,23,Accept,Forward,True,6,161,249,88,0,0.0,2025-10-01,"(Decimal('-88.5927835'), Decimal('3.039595'))"
6,23,Consider,Budget,False,3,185,208,23,0,0.0,2025-10-02,"(Decimal('-45.8175415'), Decimal('78.086701'))"
6,24,Simply,Among,False,6,53,217,164,0,0.0,2025-10-01,"(Decimal('70.617277'), Decimal('-108.764048'))"
6,24,Forward,Speak,True,5,58,280,222,0,0.0,2025-10-02,"(Decimal('54.3795505'), Decimal('50.643131'))"
6,24,Result,Fear,False,5,53,110,57,0,0.0,2025-10-01,"(Decimal('81.6750135'), Decimal('-95.897119'))"
6,24,Computer,Occur,False,8,160,157,-3,0,0.0,2025-10-03,"(Decimal('4.494497'), Decimal('57.747190'))"
6,24,Staff,Animal,False,5,138,281,143,0,0.0,2025-10-03,"(Decimal('-70.111080'), Decimal('-174.569220'))"
6,24,Difference,Message,True,5,50,280,230,0,0.0,2025-10-03,"(Decimal('8.747744'), Decimal('72.111002'))"
6,24,Unit,Opportunity,True,3,77,126,49,0,0.0,2025-10-02,"(Decimal('29.0939065'), Decimal('109.365656'))"
6,24,Training,Family,True,9,102,166,64,0,0.0,2025-10-01,"(Decimal('-87.3921875'), Decimal('23.283614'))"
6,24,Away,Together,True,4,96,134,38,0,0.0,2025-10-03,"(Decimal('-69.5393185'), Decimal('-8.907457'))"
6,24,Sit,Contain,False,9,123,133,10,0,0.0,2025-10-02,"(Decimal('78.930032'), Decimal('103.366842'))"
6,24,Realize,Show,False,1,107,167,60,0,0.0,2025-10-01,"(Decimal('-7.2725405'), Decimal('-66.016145'))"
6,24,Party,Floor,False,4,161,219,58,0,0.0,2025-10-03,"(Decimal('-59.387710'), Decimal('-19.553548'))"
6,24,Identify,Meet,True,9,64,258,194,0,0.0,2025-10-01,"(Decimal('2.564919'), Decimal('-171.021653'))"
6,24,Teach,Management,True,6,195,245,50,0,0.0,2025-10-01,"(Decimal('1.1251175'), Decimal('-71.138449'))"
6,24,Hundred,Far,False,9,120,270,150,0,0.0,2025-10-02,"(Decimal('26.729001'), Decimal('130.968441'))"
6,24,Seem,Girl,False,5,61,170,109,0,0.0,2025-10-01,"(Decimal('-31.8579755'), Decimal('174.841089'))"
6,24,Trial,Personal,True,5,63,279,216,0,0.0,2025-10-02,"(Decimal('-17.3848305'), Decimal('132.305829'))"
6,24,Against,Nation,False,3,64,151,87,0,0.0,2025-10-02,"(Decimal('-25.242876'), Decimal('-124.734185'))"
6,24,Policy,Develop,False,7,176,297,121,0,0.0,2025-10-01,"(Decimal('88.573626'), Decimal('-159.679750'))"
6,24,Capital,This,False,3,91,241,150,0,0.0,2025-10-03,"(Decimal('87.5669585'), Decimal('106.020645'))"
6,24,Grow,Up,True,6,68,103,35,0,0.0,2025-10-03,"(Decimal('14.3523075'), Decimal('-82.786422'))"
6,24,Work,Room,True,6,118,204,86,0,0.0,2025-10-02,"(Decimal('-80.8815395'), Decimal('-148.362017'))"
6,24,Take,Voice,False,5,155,142,-13,0,0.0,2025-10-03,"(Decimal('-7.2491695'), Decimal('-80.261544'))"
6,24,Detail,Player,False,6,157,108,-49,0,0.0,2025-10-02,"(Decimal('87.3770615'), Decimal('-62.902563'))"
6,24,By,Picture,False,2,89,186,97,0,0.0,2025-10-02,"(Decimal('-58.2284175'), Decimal('-51.715923'))"
6,24,Walk,Arrive,True,6,97,179,82,0,0.0,2025-10-03,"(Decimal('-42.592528'), Decimal('-77.848155'))"
6,24,Capital,It,False,8,193,154,-39,0,0.0,2025-10-01,"(Decimal('9.162979'), Decimal('-106.690879'))"
6,24,Then,Out,True,9,124,267,143,0,0.0,2025-10-03,"(Decimal('58.968391'), Decimal('-179.837957'))"
6,24,South,Senior,True,3,139,135,-4,0,0.0,2025-10-01,"(Decimal('-32.515080'), Decimal('125.616055'))"
6,24,Air,Mother,True,3,140,161,21,0,0.0,2025-10-02,"(Decimal('87.640106'), Decimal('158.659275'))"
6,25,Under,Actually,False,2,162,204,42,0,0.0,2025-10-01,"(Decimal('-45.939246'), Decimal('-47.633472'))"
6,25,Teacher,Physical,True,1,113,287,174,0,0.0,2025-10-03,"(Decimal('89.399216'), Decimal('-92.242792'))"
6,25,Save,Part,True,8,124,246,122,0,0.0,2025-10-01,"(Decimal('-44.280176'), Decimal('-45.876942'))"
6,25,Great,Beat,True,1,187,287,100,0,0.0,2025-10-03,"(Decimal('-55.876832'), Decimal('69.249908'))"
6,25,Forward,Eight,True,6,138,199,61,0,0.0,2025-10-03,"(Decimal('58.545120'), Decimal('-158.121806'))"
6,25,Share,Vote,False,7,160,265,105,0,0.0,2025-10-02,"(Decimal('-73.8493955'), Decimal('-90.082936'))"
6,25,Sister,Morning,False,1,183,234,51,0,0.0,2025-10-02,"(Decimal('66.4440245'), Decimal('-6.699393'))"
6,25,Resource,Democrat,False,4,151,194,43,0,0.0,2025-10-03,"(Decimal('18.400676'), Decimal('33.812356'))"
6,25,Life,Tend,True,8,81,112,31,0,0.0,2025-10-01,"(Decimal('-20.2110535'), Decimal('9.456148'))"
6,25,Though,Huge,True,8,168,253,85,0,0.0,2025-10-01,"(Decimal('76.4917305'), Decimal('58.346879'))"
6,25,Out,Eye,True,7,84,232,148,0,0.0,2025-10-03,"(Decimal('23.942177'), Decimal('54.840518'))"
6,25,Such,Hope,True,7,132,134,2,0,0.0,2025-10-01,"(Decimal('-65.278628'), Decimal('50.888427'))"
6,25,Require,Type,True,4,176,271,95,0,0.0,2025-10-03,"(Decimal('47.3644535'), Decimal('67.515176'))"
6,25,Include,Window,True,6,106,143,37,0,0.0,2025-10-03,"(Decimal('8.7888235'), Decimal('-127.993222'))"
6,25,Be,She,False,4,171,170,-1,0,0.0,2025-10-03,"(Decimal('81.7376055'), Decimal('100.998984'))"
6,25,Suggest,Thousand,True,9,149,111,-38,0,0.0,2025-10-03,"(Decimal('-22.298431'), Decimal('-54.919411'))"
6,25,There,Moment,True,2,196,236,40,0,0.0,2025-10-02,"(Decimal('-70.210670'), Decimal('-171.086628'))"
6,25,Building,Prepare,False,3,195,245,50,0,0.0,2025-10-02,"(Decimal('-59.5814285'), Decimal('-26.066346'))"
6,25,Idea,Enjoy,False,2,161,286,125,0,0.0,2025-10-03,"(Decimal('42.997399'), Decimal('-39.443223'))"
6,25,Really,Big,False,9,156,173,17,0,0.0,2025-10-01,"(Decimal('55.4439015'), Decimal('152.633695'))"
6,25,Remain,Speak,True,7,65,262,197,0,0.0,2025-10-01,"(Decimal('57.669392'), Decimal('119.405948'))"
6,25,Parent,Provide,False,4,87,237,150,0,0.0,2025-10-03,"(Decimal('89.0768585'), Decimal('-160.274689'))"
6,25,Similar,Price,True,5,109,138,29,0,0.0,2025-10-02,"(Decimal('81.214821'), Decimal('-139.297814'))"
6,25,Summer,Crime,False,2,86,170,84,0,0.0,2025-10-01,"(Decimal('75.1050055'), Decimal('-126.011190'))"
6,25,Maybe,Simple,True,5,107,181,74,0,0.0,2025-10-02,"(Decimal('-32.4694495'), Decimal('-179.026884'))"
6,25,Easy,Why,True,8,93,110,17,0,0.0,2025-10-02,"(Decimal('-4.7915875'), Decimal('146.500757'))"
6,25,Sure,Reflect,True,4,172,291,119,0,0.0,2025-10-01,"(Decimal('76.9869355'), Decimal('-35.100772'))"
6,25,Author,Us,False,7,146,256,110,0,0.0,2025-10-03,"(Decimal('0.1511535'), Decimal('-81.573531'))"
6,25,Could,Work,False,4,197,249,52,0,0.0,2025-10-02,"(Decimal('-11.397735'), Decimal('81.602343'))"
6,25,Know,Condition,False,3,199,198,-1,0,0.0,2025-10-02,"(Decimal('84.783084'), Decimal('15.330156'))"
6,26,White,Positive,False,5,125,293,168,0,0.0,2025-10-01,"(Decimal('26.736536'), Decimal('178.413077'))"
6,26,Day,Sister,True,1,118,157,39,0,0.0,2025-10-03,"(Decimal('-6.126060'), Decimal('-79.212746'))"
6,26,Side,Country,False,8,76,113,37,0,0.0,2025-10-01,"(Decimal('-82.885298'), Decimal('159.157809'))"
6,26,Subject,Next,True,6,142,298,156,0,0.0,2025-10-01,"(Decimal('-88.6468245'), Decimal('-29.650350'))"
6,26,Hour,Capital,False,7,159,132,-27,0,0.0,2025-10-03,"(Decimal('58.611895'), Decimal('-179.423086'))"
6,26,Concern,Fast,False,2,118,294,176,0,0.0,2025-10-03,"(Decimal('80.909482'), Decimal('47.356471'))"
6,26,Per,Senior,False,2,101,154,53,0,0.0,2025-10-02,"(Decimal('1.490945'), Decimal('-74.530621'))"
6,26,Specific,Full,True,7,108,179,71,0,0.0,2025-10-03,"(Decimal('-49.6124955'), Decimal('124.137009'))"
6,26,Outside,Economic,True,2,84,252,168,0,0.0,2025-10-01,"(Decimal('-76.147138'), Decimal('162.510276'))"
6,26,Great,Seek,True,6,88,270,182,0,0.0,2025-10-02,"(Decimal('-4.6612325'), Decimal('124.511393'))"
6,26,Baby,Tonight,True,4,81,279,198,0,0.0,2025-10-01,"(Decimal('77.9484315'), Decimal('129.982091'))"
6,26,Sell,Music,False,1,55,132,77,0,0.0,2025-10-01,"(Decimal('8.4254345'), Decimal('-167.499532'))"
6,26,Cover,Foreign,False,2,158,139,-19,0,0.0,2025-10-03,"(Decimal('34.9340925'), Decimal('67.083243'))"
6,26,Reveal,Section,False,7,185,236,51,0,0.0,2025-10-01,"(Decimal('21.877726'), Decimal('-132.789221'))"
6,26,Instead,That,False,2,115,282,167,0,0.0,2025-10-02,"(Decimal('74.6788015'), Decimal('-89.737137'))"
6,26,Surface,Learn,True,5,181,258,77,0,0.0,2025-10-03,"(Decimal('-69.8291175'), Decimal('168.240604'))"
6,26,Candidate,College,False,3,182,232,50,0,0.0,2025-10-01,"(Decimal('12.4171135'), Decimal('-59.363055'))"
6,26,Receive,Strong,False,2,92,265,173,0,0.0,2025-10-01,"(Decimal('-52.6316055'), Decimal('149.062768'))"
6,26,Most,Safe,False,9,185,248,63,0,0.0,2025-10-03,"(Decimal('-5.603038'), Decimal('54.274612'))"
6,26,Choose,Why,True,1,167,265,98,0,0.0,2025-10-01,"(Decimal('-83.897722'), Decimal('-86.181198'))"
6,26,Local,Movie,False,8,114,122,8,0,0.0,2025-10-03,"(Decimal('-44.5655435'), Decimal('141.413974'))"
6,26,Father,Song,False,2,84,206,122,0,0.0,2025-10-02,"(Decimal('-53.457418'), Decimal('136.645980'))"
6,26,Hot,Chair,True,9,79,111,32,0,0.0,2025-10-02,"(Decimal('-44.793699'), Decimal('157.091039'))"
6,26,View,Significant,True,4,81,229,148,0,0.0,2025-10-01,"(Decimal('2.5315025'), Decimal('69.986894'))"
6,26,Education,Process,True,1,79,136,57,0,0.0,2025-10-01,"(Decimal('-14.837722'), Decimal('104.376801'))"
6,26,Money,Only,True,4,54,191,137,0,0.0,2025-10-03,"(Decimal('-82.0410855'), Decimal('-103.648756'))"
6,26,Respond,Strong,True,3,72,293,221,0,0.0,2025-10-02,"(Decimal('-34.025684'), Decimal('-125.256436'))"
6,26,Professional,Somebody,True,5,57,212,155,0,0.0,2025-10-03,"(Decimal('-19.4424645'), Decimal('-57.336901'))"
6,26,Century,Institution,True,1,191,195,4,0,0.0,2025-10-01,"(Decimal('86.811347'), Decimal('-64.013243'))"
6,26,Clear,Write,True,5,119,204,85,0,0.0,2025-10-03,"(Decimal('-16.564803'), Decimal('50.586176'))"
6,27,Field,Sort,False,7,155,202,47,0,0.0,2025-10-03,"(Decimal('-49.720826'), Decimal('-74.998548'))"
6,27,Ready,Air,True,7,183,130,-53,0,0.0,2025-10-02,"(Decimal('-57.988064'), Decimal('51.258371'))"
6,27,Performance,Dinner,True,6,155,278,123,0,0.0,2025-10-03,"(Decimal('41.743208'), Decimal('-32.579301'))"
6,27,Husband,Little,True,3,137,181,44,0,0.0,2025-10-03,"(Decimal('46.9067995'), Decimal('-44.411180'))"
6,27,Score,Play,True,9,115,247,132,0,0.0,2025-10-01,"(Decimal('-40.4437435'), Decimal('-172.914957'))"
6,27,Series,Guess,False,6,85,175,90,0,0.0,2025-10-02,"(Decimal('79.1390235'), Decimal('96.060601'))"
6,27,Despite,Difficult,False,6,176,290,114,0,0.0,2025-10-01,"(Decimal('-7.104686'), Decimal('95.047886'))"
6,27,Analysis,Task,False,9,160,135,-25,0,0.0,2025-10-01,"(Decimal('21.210685'), Decimal('138.416636'))"
6,27,Film,Congress,True,1,157,278,121,0,0.0,2025-10-01,"(Decimal('88.8571295'), Decimal('25.943470'))"
6,27,Key,Sound,False,7,171,154,-17,0,0.0,2025-10-01,"(Decimal('-1.3295395'), Decimal('-74.065729'))"
6,27,Way,Share,True,1,155,291,136,0,0.0,2025-10-03,"(Decimal('-43.123946'), Decimal('-4.514338'))"
6,27,Technology,Late,True,1,57,259,202,0,0.0,2025-10-03,"(Decimal('84.2302075'), Decimal('149.998798'))"
6,27,Radio,Cup,True,5,58,192,134,0,0.0,2025-10-03,"(Decimal('75.288444'), Decimal('-66.431686'))"
6,27,Agent,Possible,False,3,169,132,-37,0,0.0,2025-10-01,"(Decimal('44.3644465'), Decimal('-35.163175'))"
6,27,Recognize,Region,True,8,68,296,228,0,0.0,2025-10-01,"(Decimal('15.7385075'), Decimal('-38.212178'))"
6,27,Be,Her,False,1,194,110,-84,0,0.0,2025-10-02,"(Decimal('74.278560'), Decimal('84.093066'))"
6,27,Rest,Leg,True,9,158,180,22,0,0.0,2025-10-01,"(Decimal('-3.5465355'), Decimal('71.303927'))"
6,27,Fill,Part,False,3,79,281,202,0,0.0,2025-10-03,"(Decimal('35.5058595'), Decimal('38.019287'))"
6,27,Administration,Voice,True,7,147,220,73,0,0.0,2025-10-03,"(Decimal('46.098273'), Decimal('165.133665'))"
6,27,Plan,Reveal,True,5,185,253,68,0,0.0,2025-10-02,"(Decimal('1.419624'), Decimal('-82.108323'))"
6,27,Feel,Onto,True,9,77,175,98,0,0.0,2025-10-02,"(Decimal('-10.632064'), Decimal('96.068942'))"
6,27,Stuff,Example,False,7,92,149,57,0,0.0,2025-10-03,"(Decimal('28.810794'), Decimal('-78.326807'))"
6,27,Street,Like,True,1,145,179,34,0,0.0,2025-10-01,"(Decimal('41.4645115'), Decimal('30.547498'))"
6,27,Simple,Morning,True,3,111,199,88,0,0.0,2025-10-01,"(Decimal('76.6863175'), Decimal('123.851851'))"
6,27,Already,Environment,True,1,177,262,85,0,0.0,2025-10-01,"(Decimal('75.8635175'), Decimal('131.524021'))"
6,27,Fight,Yard,True,3,172,255,83,0,0.0,2025-10-02,"(Decimal('43.9366685'), Decimal('56.374160'))"
6,27,Care,Picture,False,3,176,288,112,0,0.0,2025-10-03,"(Decimal('-85.5771205'), Decimal('80.427769'))"
6,27,Few,Ok,False,2,58,140,82,0,0.0,2025-10-02,"(Decimal('1.0679025'), Decimal('33.108559'))"
6,27,Light,Take,False,2,104,269,165,0,0.0,2025-10-03,"(Decimal('-86.1337645'), Decimal('-51.988202'))"
6,27,Over,Than,True,8,132,281,149,0,0.0,2025-10-01,"(Decimal('13.705385'), Decimal('-60.643935'))"
6,28,Window,Data,True,7,107,293,186,0,0.0,2025-10-03,"(Decimal('42.7504575'), Decimal('106.943344'))"
6,28,Political,Truth,True,6,80,191,111,0,0.0,2025-10-02,"(Decimal('-30.004178'), Decimal('-30.223008'))"
6,28,Sit,Address,False,5,93,185,92,0,0.0,2025-10-03,"(Decimal('61.3376535'), Decimal('-153.177913'))"
6,28,Authority,About,True,4,70,123,53,0,0.0,2025-10-02,"(Decimal('16.2672895'), Decimal('42.011093'))"
6,28,Focus,Practice,True,7,50,259,209,0,0.0,2025-10-02,"(Decimal('49.1083495'), Decimal('77.169312'))"
6,28,Seven,Me,True,6,95,270,175,0,0.0,2025-10-03,"(Decimal('76.7943955'), Decimal('158.259039'))"
6,28,Teach,Pattern,True,5,198,158,-40,0,0.0,2025-10-02,"(Decimal('-0.188151'), Decimal('95.799676'))"
6,28,Marriage,Effort,False,7,112,244,132,0,0.0,2025-10-03,"(Decimal('88.342311'), Decimal('-94.729495'))"
6,28,Performance,Hundred,True,1,165,162,-3,0,0.0,2025-10-03,"(Decimal('-83.2282745'), Decimal('179.330707'))"
6,28,Chair,Husband,True,4,90,257,167,0,0.0,2025-10-03,"(Decimal('31.690307'), Decimal('-45.848360'))"
6,28,President,Actually,False,1,184,161,-23,0,0.0,2025-10-03,"(Decimal('-28.164907'), Decimal('70.178322'))"
6,28,Interest,Whole,True,1,195,249,54,0,0.0,2025-10-01,"(Decimal('-68.7199165'), Decimal('42.087662'))"
6,28,Every,Case,False,8,137,127,-10,0,0.0,2025-10-02,"(Decimal('-65.576430'), Decimal('168.914540'))"
6,28,Final,Seat,True,3,192,264,72,0,0.0,2025-10-01,"(Decimal('35.7783255'), Decimal('144.946861'))"
6,28,Standard,Body,True,9,57,139,82,0,0.0,2025-10-02,"(Decimal('66.533873'), Decimal('150.875858'))"
6,28,Expect,West,False,7,198,142,-56,0,0.0,2025-10-03,"(Decimal('75.6483245'), Decimal('3.532417'))"
6,28,Day,Agree,True,3,57,234,177,0,0.0,2025-10-01,"(Decimal('-83.7335505'), Decimal('-44.399296'))"
6,28,Throughout,Ask,True,1,179,171,-8,0,0.0,2025-10-01,"(Decimal('78.5768655'), Decimal('-109.077550'))"
6,28,A,Popular,True,6,152,173,21,0,0.0,2025-10-03,"(Decimal('38.5517185'), Decimal('159.527153'))"
6,28,Morning,Tv,False,3,62,198,136,0,0.0,2025-10-02,"(Decimal('12.265254'), Decimal('-48.435643'))"
6,28,Civil,Quickly,False,5,75,281,206,0,0.0,2025-10-03,"(Decimal('87.1594145'), Decimal('123.305473'))"
6,28,Mrs,Out,False,1,54,241,187,0,0.0,2025-10-02,"(Decimal('41.6687965'), Decimal('-4.508383'))"
6,28,Republican,Statement,False,1,195,290,95,0,0.0,2025-10-02,"(Decimal('21.276783'), Decimal('155.389976'))"
6,28,Skill,Relationship,True,2,58,158,100,0,0.0,2025-10-02,"(Decimal('-22.0858635'), Decimal('33.546810'))"
6,28,Street,Among,False,8,103,154,51,0,0.0,2025-10-01,"(Decimal('88.689075'), Decimal('65.855907'))"
6,28,Actually,Add,True,7,183,297,114,0,0.0,2025-10-03,"(Decimal('-78.6749045'), Decimal('-39.034868'))"
6,28,Court,See,True,5,90,189,99,0,0.0,2025-10-03,"(Decimal('-42.5219055'), Decimal('-23.008538'))"
6,28,Would,Believe,False,5,197,180,-17,0,0.0,2025-10-03,"(Decimal('-26.4807325'), Decimal('35.082417'))"
6,28,Travel,Choice,False,9,135,124,-11,0,0.0,2025-10-01,"(Decimal('67.7364095'), Decimal('-169.911013'))"
6,28,Ahead,Democratic,False,7,89,165,76,0,0.0,2025-10-03,"(Decimal('-3.8819635'), Decimal('159.307256'))"
6,29,Each,Camera,False,6,122,156,34,0,0.0,2025-10-01,"(Decimal('57.103708'), Decimal('-49.990181'))"
6,29,Major,Everybody,False,5,91,198,107,0,0.0,2025-10-01,"(Decimal('9.5096895'), Decimal('29.174265'))"
6,29,Reflect,Media,False,7,57,170,113,0,0.0,2025-10-02,"(Decimal('-88.860917'), Decimal('142.412536'))"
6,29,President,Risk,False,5,199,279,80,0,0.0,2025-10-03,"(Decimal('-56.6519295'), Decimal('33.498453'))"
6,29,Particularly,Tonight,False,2,57,219,162,0,0.0,2025-10-01,"(Decimal('22.3405155'), Decimal('-131.775596'))"
6,29,Officer,Entire,True,7,102,281,179,0,0.0,2025-10-03,"(Decimal('-86.0539345'), Decimal('73.258535'))"
6,29,Market,Behind,True,3,191,163,-28,0,0.0,2025-10-03,"(Decimal('80.244427'), Decimal('33.772295'))"
6,29,Certainly,Voice,False,7,123,132,9,0,0.0,2025-10-02,"(Decimal('25.326975'), Decimal('14.654486'))"
6,29,Policy,Glass,False,4,176,130,-46,0,0.0,2025-10-03,"(Decimal('-8.8049115'), Decimal('-98.603682'))"
6,29,World,Agent,False,7,116,125,9,0,0.0,2025-10-02,"(Decimal('-3.418125'), Decimal('-66.243242'))"
6,29,International,Go,False,5,179,244,65,0,0.0,2025-10-02,"(Decimal('7.3435335'), Decimal('99.573098'))"
6,29,Assume,Value,True,9,123,202,79,0,0.0,2025-10-02,"(Decimal('-28.108255'), Decimal('-29.385523'))"
6,29,Authority,News,True,2,84,293,209,0,0.0,2025-10-01,"(Decimal('70.3369025'), Decimal('48.534895'))"
6,29,Area,Mrs,False,2,153,264,111,0,0.0,2025-10-03,"(Decimal('-12.7338305'), Decimal('103.945813'))"
6,29,Prevent,Create,False,4,175,244,69,0,0.0,2025-10-03,"(Decimal('-82.254338'), Decimal('-32.419801'))"
6,29,Theory,Listen,False,5,67,205,138,0,0.0,2025-10-03,"(Decimal('-31.108848'), Decimal('-54.724148'))"
6,29,Him,Chance,False,8,185,188,3,0,0.0,2025-10-02,"(Decimal('12.744236'), Decimal('179.828029'))"
6,29,Minute,Difference,True,3,65,271,206,0,0.0,2025-10-03,"(Decimal('-85.855161'), Decimal('160.548071'))"
6,29,Wonder,Nearly,False,6,121,296,175,0,0.0,2025-10-03,"(Decimal('-56.4583045'), Decimal('-31.700852'))"
6,29,Part,Suddenly,True,4,190,298,108,0,0.0,2025-10-02,"(Decimal('-23.0202625'), Decimal('32.608668'))"
6,29,Natural,Player,False,9,50,291,241,0,0.0,2025-10-01,"(Decimal('-1.3843155'), Decimal('139.109236'))"
6,29,Can,Oil,True,5,103,272,169,0,0.0,2025-10-01,"(Decimal('6.680587'), Decimal('-33.024175'))"
6,29,Brother,Myself,False,2,127,292,165,0,0.0,2025-10-03,"(Decimal('77.6526585'), Decimal('119.255430'))"
6,29,Spring,Information,True,3,138,263,125,0,0.0,2025-10-01,"(Decimal('-43.7584205'), Decimal('-1.183933'))"
6,29,Forget,Perhaps,False,8,156,227,71,0,0.0,2025-10-01,"(Decimal('-43.8513595'), Decimal('-31.373231'))"
6,29,Reduce,Recent,False,5,98,195,97,0,0.0,2025-10-03,"(Decimal('-13.1610985'), Decimal('91.947062'))"
6,29,Collection,Scene,False,7,117,182,65,0,0.0,2025-10-02,"(Decimal('82.804746'), Decimal('55.788291'))"
6,29,Reveal,Dark,False,5,113,257,144,0,0.0,2025-10-02,"(Decimal('-6.916214'), Decimal('38.490603'))"
6,29,Soon,Hot,True,5,100,209,109,0,0.0,2025-10-03,"(Decimal('-16.802800'), Decimal('24.605764'))"
6,29,Actually,Near,False,8,148,150,2,0,0.0,2025-10-01,"(Decimal('16.960740'), Decimal('-92.255740'))"
6,30,Imagine,Different,True,6,68,205,137,0,0.0,2025-10-02,"(Decimal('12.3571455'), Decimal('-145.503488'))"
6,30,Nothing,Range,False,1,106,262,156,0,0.0,2025-10-02,"(Decimal('76.807449'), Decimal('105.511923'))"
6,30,Whether,Hard,False,9,150,252,102,0,0.0,2025-10-03,"(Decimal('2.7529705'), Decimal('33.058066'))"
